,Unnamed: 0,Product Name,Product Page,Product Image,Price,Discount Price,Category,Site
677,,Snowflake Pendant,https://www.shophive.com/snowflake-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/5123uioeydl.jpg,"Rs 14,649",None,Fashion,Shophive
678,,7 Stone Sparkling Crystal Family Tree Pendant,https://www.shophive.com/7-stone-sparkling-crystal-family-tree-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/511ir8caawl._uy500_.jpg,"Rs 12,749",None,Fashion,Shophive
679,, Mariana Guardian Angel Swarovski Crystal Pendant ,https://www.shophive.com/mariana-guardian-angel-swarovski-crystal-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61ywkplxpll._ul1500__1.jpg,"Rs 13,149",None,Fashion,Shophive
680,,Ray-Ban RB 3502 Sunglasses 2-Pack (Quantity of 2 frames),https://www.shophive.com/ray-ban-rb-3502-sunglasses-2-pack-quantity-of-2-frames,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/8/9/890.jpg,"Rs 20,679",None,Fashion,Shophive
681,,Coach Madison Small Phoebe Shoulder Bag Light Gold Tan,https://www.shophive.com/coach-madison-small-phoebe-shoulder-bag-light-gold-tan,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_madison_small_phoebe_shoulder_bag_light_gold_tan.jpg,"Rs 43,359",None,Fashion,Shophive
682,,Coach Madison Small Phoebe Shoulder Bag Silver Lacquer Blue,https://www.shophive.com/coach-madison-small-phoebe-shoulder-bag-silver-lacquer-blue,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_madison_small_phoebe_shoulder_bag_silver_lacquer_blue.jpg,"Rs 43,359",None,Fashion,Shophive
683,,Ray-Ban RB3025 Aviator Sunglasses Shiny Gold w/Blue Gradient (001/3F) RB 3025 62mm,https://www.shophive.com/ray-ban-rb3025-aviator-sunglasses-shiny-gold-w-blue-gradient-001-3f-rb-3025-62mm,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/8/9/896.jpg,"Rs 14,409",None,Fashion,Shophive
684,,Coach Park Leather Hobo Saddle Brown,https://www.shophive.com/coach-park-leather-hobo-saddle-brown,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_park_leather_hobo_saddle_brown.jpg,"Rs 51,759",None,Fashion,Shophive
685,,Coach Park Leather Hobo Putt,https://www.shophive.com/coach-park-leather-hobo-putt,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_park_leather_hobo_putt.jpg,"Rs 51,759",None,Fashion,Shophive
686,,Coach Park Leather Hobo Olive,https://www.shophive.com/coach-park-leather-hobo-olive,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_park_leather_hobo_olive.jpg,"Rs 51,759",None,Fashion,Shophive
687,,Coach Park Leather Hobo Black,https://www.shophive.com/coach-park-leather-hobo-black,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_park_leather_hobo_black.jpg,"Rs 51,759",None,Fashion,Shophive
688,,Coach Metro Saffiano Leather Tote Bag Black,https://www.shophive.com/coach-metro-saffiano-leather-tote-bag-black,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_metro_saffiano_leather_tote_bag_black.jpg,"Rs 51,759",None,Fashion,Shophive
689,,Coach Campbell Women's Handbag Leather Purse Black,https://www.shophive.com/coach-campbell-women-s-handbag-leather-purse-black,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_campbell_women_s_handbag_leather_purse_black.jpg,"Rs 54,159",None,Fashion,Shophive
690,,Ray-Ban Liteforce Force Oval Wrap Sunglasses in Matte Black Green Polarised RB4213 601S9A 61 ,https://www.shophive.com/ray-ban-liteforce-force-oval-wrap-sunglasses-in-matte-black-green-polarised-rb4213-601s9a-61,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/9/0/905.jpg,"Rs 25,189",None,Fashion,Shophive
691,,New Ray Ban Aviator RB3025 112/4D Gold/Red Brown Mirror Polarized 58mm Sunglasses,https://www.shophive.com/new-ray-ban-aviator-rb3025-112-4d-gold-red-brown-mirror-polarized-58mm-sunglasses,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/9/0/907.jpg,"Rs 36,999",None,Fashion,Shophive
692,,Coach Peyton Glen Plaid Print Coated Canvas Leather Phone Wristlet Pouch,https://www.shophive.com/coach-peyton-glen-plaid-print-coated-canvas-leather-phone-wristlet-pouch,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_peyton_glen_plaid_print_coated_canvas_leather_phone_wristlet_pouch_1.jpg,"Rs 12,159",None,Fashion,Shophive
693,,Coach Metro North Large Magohony Leather Tote ,https://www.shophive.com/coach-metro-north-large-magohony-leather-tote,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_metro_north_large_magohony_leather_tote.jpg,"Rs 46,959",None,Fashion,Shophive
694,,Coach Colette Black Leather Swingpack Cross body Bag,https://www.shophive.com/coach-colette-black-leather-swingpack-cross-body-bag,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_colette_black_leather_swingpack_cross_body_bag.jpg,"Rs 25,359",None,Fashion,Shophive
695,,Coach Park Black Leather Carrie Tote,https://www.shophive.com/coach-park-black-leather-carrie-tote,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_park_black_leather_carrie_tote.jpg,"Rs 49,359",None,Fashion,Shophive
696,,Coach Madison Phoebe Womens Leather Shoulder Bag,https://www.shophive.com/coach-madison-phoebe-womens-leather-shoulder-bag,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_madison_phoebe_womens_leather_shoulder_bag.jpg,"Rs 60,999",None,Fashion,Shophive
697,,Coach Park Black Pebbled Leather Checkbook Wallet,https://www.shophive.com/coach-park-black-pebbled-leather-checkbook-wallet,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_park_black_pebbled_leather_checkbook_wallet.jpg,"Rs 19,719",None,Fashion,Shophive
698,,Coach Park Leather Small Wristlet Black,https://www.shophive.com/coach-park-leather-small-wristlet-black,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/coach_park_leather_small_wristlet_black.jpg,"Rs 13,359",None,Fashion,Shophive
699,,kate spade new york Kate Spade Pendants Necklace,https://www.shophive.com/kate-spade-new-york-kate-spade-pendants-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71y_r4co4sl._uy395_.jpg,"Rs 13,499",None,Fashion,Shophive
700,,KATGI White Gold Plated Rhinestone Crystal Pendant ,https://www.shophive.com/katgi-white-gold-plated-rhinestone-crystal-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51uwuo4xgvl._ux395_.jpg,"Rs 17,699",None,Fashion,Shophive
701,,Honey Amber Sterling Silver Celtic Elegant Pendant,https://www.shophive.com/honey-amber-sterling-silver-celtic-elegant-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51hjw77uxfl._uy395_.jpg,"Rs 16,749",None,Fashion,Shophive
702,,Swarovski Gemstone Romantic 24kt Gold Heart Pendant,https://www.shophive.com/swarovski-gemstone-romantic-24kt-gold-heart-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/8/1/819fj5ycjvl._uy395_.jpg,"Rs 34,799",None,Fashion,Shophive
703,,MOM Heart Flower Pendant 14k Yellow Gold Charm,https://www.shophive.com/mom-heart-flower-pendant-14k-yellow-gold-charm,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41mn8tvmhel._uy395_.jpg,"Rs 41,449",None,Fashion,Shophive
704,,Devil Heart Pendant  Alchemy of England,https://www.shophive.com/devil-heart-pendant-alchemy-of-england,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41hpzqyqdal._uy395__1.jpg,"Rs 8,399",None,Fashion,Shophive
705,,Ruby Sterling Silver Pendant Necklace,https://www.shophive.com/ruby-sterling-silver-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41pljga6lll._uy395_.jpg,"Rs 21,499",None,Fashion,Shophive
706,,Cursive R Letter 14k Yellow Gold Initial Pendant Solid,https://www.shophive.com/cursive-r-letter-14k-yellow-gold-initial-pendant-solid,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/3/1/31yp7spqeql.jpg,"Rs 34,799",None,Fashion,Shophive
707,,Sterling Silver Open Heart Pendant Necklace,https://www.shophive.com/sterling-silver-open-heart-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71adzkhxl6l._uy395_.jpg,"Rs 8,199",None,Fashion,Shophive
708,,TOC 2 Sided Love Heart Pendant,https://www.shophive.com/toc-2-sided-love-heart-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41fzon4qlql._uy395_.jpg,"Rs 7,099",None,Fashion,Shophive
709,,Flower Rose Antiqued Bronze Choker Pendant,https://www.shophive.com/flower-rose-antiqued-bronze-choker-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61ll9qbbtol._uy500_.jpg,"Rs 11,049",None,Fashion,Shophive
710,,Amber Sterling Silver Oval Art Deco Medium Pendant,https://www.shophive.com/amber-sterling-silver-oval-art-deco-medium-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51ts9b_do4l._uy395_.jpg,"Rs 16,749",None,Fashion,Shophive
711,,Amazing Grace Pendant Necklace,https://www.shophive.com/amazing-grace-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71esddhpbul._uy395_.jpg,"Rs 11,249",None,Fashion,Shophive
712,,Sterling Silver Heart Charm Pendant Necklace,https://www.shophive.com/sterling-silver-heart-charm-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/715nimkyhdl._uy395_.jpg,"Rs 11,049",None,Fashion,Shophive
713,,Om Chakra Tree of Life Meditation Handmade Necklace,https://www.shophive.com/om-chakra-tree-of-life-meditation-handmade-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/618esplhftl._uy395_.jpg,"Rs 11,999",None,Fashion,Shophive
714,,Separable Long Strands Genuine Turquoise Knot Necklace,https://www.shophive.com/separable-long-strands-genuine-turquoise-knot-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61e5lk7wmel._uy395_.jpg,"Rs 33,849",None,Fashion,Shophive
715,,R.H Stainless Steel Pendant,https://www.shophive.com/r-h-stainless-steel-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/611gssrwtql._uy395_.jpg,"Rs 12,399",None,Fashion,Shophive
716,,Black Cat in Silvery Moonlight Autumn Handmade Art Pendant,https://www.shophive.com/black-cat-in-silvery-moonlight-autumn-handmade-art-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61yveprbv0l._uy395_.jpg,"Rs 12,399",None,Fashion,Shophive
717,,Guess Women's Delaney Small Classic Tote Cny Red,https://www.shophive.com/guess-women-s-delaney-small-classic-tote-cny-red,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/g/u/guess_women_s_delaney_small_classic_tote_cny_red.jpg,"Rs 14,559",None,Fashion,Shophive
718,,Guess Women's Delaney Small Classic Tote Black,https://www.shophive.com/guess-women-s-delaney-small-classic-tote-cognac-black,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/g/u/guess_women_s_delaney_small_classic_tote_black.jpg,"Rs 14,559",None,Fashion,Shophive
719,,Guess Women's Delaney Small Classic Tote Cognac,https://www.shophive.com/guess-women-s-delaney-small-classic-tote-cognac,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/g/u/guess_women_s_delaney_small_classic_tote_cognac.jpg,"Rs 14,559",None,Fashion,Shophive
720,,14k Yellow Gold-Plated Created Emerald Pendant,https://www.shophive.com/14k-yellow-gold-plated-created-emerald-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/8/1/810z9bmdfml._uy395_.jpg,"Rs 21,499",None,Fashion,Shophive
721,, Titanic Heart of the Ocean Necklace Pendant,https://www.shophive.com/titanic-heart-of-the-ocean-necklace-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/612spjzcu3l._uy395_.jpg,"Rs 21,499",None,Fashion,Shophive
722,,Sterling Silver Celtic Quaternary Knot Pendant,https://www.shophive.com/sterling-silver-celtic-quaternary-knot-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41xurqpsz0l._uy395_.jpg,"Rs 7,999",None,Fashion,Shophive
723,, Swarovski Elements Women's Crystal Teardrop Pendant ,https://www.shophive.com/swarovski-elements-women-s-crystal-teardrop-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61qh6dfqqpl._uy395_.jpg,"Rs 12,749",None,Fashion,Shophive
724,,Handmade Glass Jellyfish Pendant,https://www.shophive.com/handmade-glass-jellyfish-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51nmrgyaqwl._uy395_.jpg,"Rs 16,749",None,Fashion,Shophive
725,,Solid Genuine Pewter Madonna Solid Stainless Steel Chain Neckace,https://www.shophive.com/solid-genuine-pewter-madonna-solid-stainless-steel-chain-neckace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41zqknykcul._uy395_.jpg,"Rs 8,199",None,Fashion,Shophive
726,,Sterling Silver Heart Pendant Necklace,https://www.shophive.com/sterling-silver-heart-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71m9l6vpxul._uy395_.jpg,"Rs 11,049",None,Fashion,Shophive
727,,14k Yellow Gold Puffed Star Pendant,https://www.shophive.com/14k-yellow-gold-puffed-star-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/3/1/31cb7ppppxl._uy395_.jpg,"Rs 12,199",None,Fashion,Shophive
728,,Sterling Silver Sapphire Simulated Filigree Heart Pendant,https://www.shophive.com/sterling-silver-sapphire-simulated-filigree-heart-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51ez4ku_wnl._uy395_.jpg,"Rs 20,749",None,Fashion,Shophive
729,,14 Karat White Gold Cushion Cut 1.91 carats Citrine Diamond Pendant,https://www.shophive.com/14-karat-white-gold-cushion-cut-1-91-carats-citrine-diamond-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61kwdrtr5ul._uy395_.jpg,"Rs 124,099",None,Fashion,Shophive
730,,18k Yellow Gold Plated Sterling Silver Drop Pendant Necklace,https://www.shophive.com/18k-yellow-gold-plated-sterling-silver-drop-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61lisadt-ul._uy395_.jpg,"Rs 17,699",None,Fashion,Shophive
731,,High Polished Stainless Steel Dogtag Pendant,https://www.shophive.com/high-polished-stainless-steel-dogtag-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61auvr_hgnl._uy395_.jpg,"Rs 7,449",None,Fashion,Shophive
732,,Sterling Silver Open Loop Cross Pendant Necklace,https://www.shophive.com/sterling-silver-open-loop-cross-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71im5c3h4dl._uy395_.jpg,"Rs 11,999",None,Fashion,Shophive
733,,HSG Elements Crystal Four Leaf Clover Pendant,https://www.shophive.com/hsg-elements-crystal-four-leaf-clover-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61exegre7fl._uy395_.jpg,"Rs 11,999",None,Fashion,Shophive
734,,PammyJ Black and Clear Crystal Soccer Ball Pendant Necklace,https://www.shophive.com/pammyj-black-and-clear-crystal-soccer-ball-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61nffuum-zl._uy395_.jpg,"Rs 9,349",None,Fashion,Shophive
735,,Chuvora Hand Blown Venetian Murano Glass Pendant ,https://www.shophive.com/chuvora-hand-blown-venetian-murano-glass-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51zalt5du2l._uy395_.jpg,"Rs 10,699",None,Fashion,Shophive
736,,Hand Blown Venetian Murano Glass Gold Black Round Pendant ,https://www.shophive.com/hand-blown-venetian-murano-glass-gold-black-round-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51vle_xmpnl._ux395_.jpg,"Rs 10,099",None,Fashion,Shophive
737,,Sterling Silver Marcasite Heart Pendant ,https://www.shophive.com/sterling-silver-marcasite-heart-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/8/1/81m17wmrfel._uy395_.jpg,"Rs 11,799",None,Fashion,Shophive
738,,Guitar Pick Holder Pendant Necklace,https://www.shophive.com/guitar-pick-holder-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71ufdkfohpl._uy395_.jpg,"Rs 11,999",None,Fashion,Shophive
739,,Lucky Brand Long Red Pendant Necklace,https://www.shophive.com/lucky-brand-long-red-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71_qza0mckl._uy395_.jpg,"Rs 11,049",None,Fashion,Shophive
740,,Sterling Silver Heart Pendant ,https://www.shophive.com/sterling-silver-heart-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71of9ivrt8l._uy395_.jpg,"Rs 11,999",None,Fashion,Shophive
741,,Authentic Austrian champagne crystal 18k gold plated necklace,https://www.shophive.com/authentic-austrian-champagne-crystal-18k-gold-plated-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41jgvfjfkjl._uy395_.jpg,"Rs 8,199",None,Fashion,Shophive
742,,Gold Tone Black Flower Pendant & Earring,https://www.shophive.com/gold-tone-black-flower-pendant-earring,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61nuzvemn6l._uy395_.jpg,"Rs 13,899",None,Fashion,Shophive
743,,Sterling Silver Floral Link Omega Necklace,https://www.shophive.com/sterling-silver-floral-link-omega-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41cdnnupybl._uy395_.jpg,"Rs 11,799",None,Fashion,Shophive
744,,Sterling Silver Nautical Mermaid Pendant ,https://www.shophive.com/sterling-silver-nautical-mermaid-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61i4ikqdgpl._uy395_.jpg,"Rs 21,899",None,Fashion,Shophive
745,,Pink Clear Crystal Large Hello Kitty Cat Pendant,https://www.shophive.com/pink-clear-crystal-large-hello-kitty-cat-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/511ecrpyk5l._uy395_.jpg,"Rs 11,649",None,Fashion,Shophive
746,,Sterling Silver Reversible Circle Pendant Necklace,https://www.shophive.com/sterling-silver-reversible-circle-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71pes42mfhl._uy395_.jpg,"Rs 10,099",None,Fashion,Shophive
747,,Refined Charm Blue Sapphire Pendant,https://www.shophive.com/refined-charm-blue-sapphire-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/3/1/31cyxq0wfgl._uy395_.jpg,"Rs 19,999",None,Fashion,Shophive
748,,Star K Created Ruby Heart Pendant,https://www.shophive.com/star-k-created-ruby-heart-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51ccll0k3ol._ux395_.jpg,"Rs 32,899",None,Fashion,Shophive
749,,Sterling Silver Marcasite Wreath Pendant,https://www.shophive.com/sterling-silver-marcasite-wreath-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51lx9gaej8l._uy395_.jpg,"Rs 13,699",None,Fashion,Shophive
750,,Sterling Silver Cubic Zirconia Sentiment Pendant,https://www.shophive.com/sterling-silver-cubic-zirconia-sentiment-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71cmmwqqill._uy395_.jpg,"Rs 9,749",None,Fashion,Shophive
751,,4k Yellow Gold Plated Sterling Silver Polished Heart Pendant Necklace,https://www.shophive.com/4k-yellow-gold-plated-sterling-silver-polished-heart-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71nxigv2rtl._uy395_.jpg,"Rs 10,099",None,Fashion,Shophive
752,,Sun Pendant in 14kt Yellow Gold,https://www.shophive.com/sun-pendant-in-14kt-yellow-gold,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61szo81pgsl._uy395_.jpg,"Rs 15,599",None,Fashion,Shophive
753,,Sterling Silver Garnet Pendant,https://www.shophive.com/sterling-silver-garnet-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/71vuvx33oll._uy575_.jpg,"Rs 15,799",None,Fashion,Shophive
754,,Ct Heart Shape Red Created Ruby Sterling Silver Pendant ,https://www.shophive.com/ct-heart-shape-red-created-ruby-sterling-silver-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41effr8io8l._uy395_.jpg,"Rs 23,799",None,Fashion,Shophive
755,,Gold Layered Irish Penny Pendant,https://www.shophive.com/gold-layered-irish-penny-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/716smxkayhl._uy395_.jpg,"Rs 7,249",None,Fashion,Shophive
756,,Honey Amber Sterling Silver Classic Tiny Drop Pendant ,https://www.shophive.com/honey-amber-sterling-silver-classic-tiny-drop-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51golayb-pl._uy395_.jpg,"Rs 12,949",None,Fashion,Shophive
757,,Silver Tone Flower Pendant Necklace,https://www.shophive.com/silver-tone-flower-pendant-necklace,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/8/1/818d2qtnlhl._uy395_.jpg,"Rs 6,699",None,Fashion,Shophive
758,,Sterling Silver Natural Larimar Pendant,https://www.shophive.com/sterling-silver-natural-larimar-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41eg76cb0al._ux395_.jpg,"Rs 9,899",None,Fashion,Shophive
759,,Heart Pink Synthetic Stone Angel Wings Pendant ,https://www.shophive.com/heart-pink-synthetic-stone-angel-wings-pendant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/1/41un1e5l7il._uy395_.jpg,"Rs 11,999",None,Fashion,Shophive
760,,Calvin Klein Mercury Cross Body Bag Black Gold,https://www.shophive.com/calvin-klein-mercury-cross-body-bag-black-gold,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/a/calvin_klein_mercury_cross_body_bag_black_gold.jpg,"Rs 27,759",None,Fashion,Shophive
761,,Calvin Klein Mercury Cross Body Bag Chestnut black,https://www.shophive.com/calvin-klein-mercury-cross-body-bag-chestnut-black,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/a/calvin_klein_mercury_cross_body_bag_chestnut_black.jpg,"Rs 27,759",None,Fashion,Shophive
762,,Calvin Klein Lamb Cross Body Bag Black Gold,https://www.shophive.com/calvin-klein-lamb-cross-body-bag-black-gold,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/a/calvin_klein_lamb_cross_body_bag_black_gold.jpg,"Rs 25,359",None,Fashion,Shophive
763,,Calvin Klein Mercury Clutch Black Gold,https://www.shophive.com/calvin-klein-mercury-clutch-black-gold,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/a/calvin_klein_mercury_clutch_black_gold.jpg,"Rs 24,159",None,Fashion,Shophive
764,,Calvin Klein Lamb Crossbody with Top Handle Bag Black Gold,https://www.shophive.com/calvin-klein-lamb-crossbody-with-top-handle-bag-black-gold,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/a/calvin_klein_lamb_crossbody_with_top_handle_bag_black_gold.jpg,"Rs 27,759",None,Fashion,Shophive
