,Product Name,Product Page,Product Image,Price,Discount Price,Category,Site
18,"Nest Protect Battery-Powered Smoke and Carbon Monoxide Alarm (2nd Generation, 3-Pack)",https://www.shophive.com/nest-protect-battery-powered-smoke-and-carbon-monoxide-alarm-2nd-generation-3-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1493659220000_1334887.png,"Rs 59,999",None,Home Automation,Shophive
19,"Nest Protect Wired Smoke and Carbon Monoxide Alarm (White, 2nd Generation)",https://www.shophive.com/nest-protect-wired-smoke-and-carbon-monoxide-alarm-white-2nd-generation,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/n/e/nest_protect_wired_smoke_and_carbon_monoxide_alarm_white_2nd_generation_.jpg,"Rs 25,999",None,Home Automation,Shophive
20,Google Home Mini - Smart speaker for any room,https://www.shophive.com/google-home-mini-smart-speaker-for-any-room,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/5/1507142750000_1364342.jpg,"Rs 6,499",None,Home Automation,Shophive
21,Google Home Max Multiroom Wifi Speaker,https://www.shophive.com/google-home-max-multiroom-wifi-speaker,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/5/1508193379000_1365571.jpg,"Rs 59,999",None,Home Automation,Shophive
22,Google Wifi - Home Mesh Wi-Fi Router,https://www.shophive.com/google-wifi-home-mesh-wi-fi-router,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1493246724000_1289767.png,"Rs 22,999",None,Home Automation,Shophive
23,Nest Detect Motion Detection Sensor NEH1100WES MFR # H1100WES,https://www.shophive.com/nest-detect-motion-detection-sensor-neh1100wes-mfr-h1100wes,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/5/1508445941000_1365624.png,"Rs 12,999",None,Home Automation,Shophive
24,Ooma Home Motion Sensor,https://www.shophive.com/ooma-home-motion-sensor,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/5/1511371405000_1375064.jpg,"Rs 10,999",None,Home Automation,Shophive
25,Ooma Door and Window Sensor OHUS1DOORWS,https://www.shophive.com/ooma-door-and-window-sensor-ohus1doorws,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/5/1511371405000_1375062.png,"Rs 7,999",None,Home Automation,Shophive
26,Ooma Home Water Sensor OHUS1WATERS,https://www.shophive.com/ooma-home-water-sensor-ohus1waters,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/5/1511371405000_1375063.png,"Rs 9,499",None,Home Automation,Shophive
27,Insteon Smoke Alarm and Bridge Kit,https://www.shophive.com/insteon-smoke-alarm-and-bridge-kit,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1464715250000_1251435.png,"Rs 11,999",None,Home Automation,Shophive
28,Asante Smoke Detector,https://www.shophive.com/asante-smoke-detector,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1464977126000_1255048.png,"Rs 15,499",None,Home Automation,Shophive
29,WeMo Mini Smart Plug F7C063,https://www.shophive.com/wemo-mini-smart-plug-f7c063,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1485387002000_img_742796_1.png,"Rs 6,999",None,Home Automation,Shophive
30,TP-Link HS105 Wi-Fi Smart Plug Mini (2-Pack) HS105 KIT,https://www.shophive.com/tp-link-hs105-wi-fi-smart-plug-mini-2-pack-hs105-kit,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/t/p/tp_link_hs105_kit_hs105_wi_fi_smart_plug_1327010_1.png,"Rs 10,499",None,Home Automation,Shophive
31,TP-Link HS105 Wi-Fi Smart Plug Mini HS105,https://www.shophive.com/tp-link-hs105-wi-fi-smart-plug-mini-hs105,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1481149814000_img_720257.png,"Rs 5,775",None,Home Automation,Shophive
32,TP-Link HS100 Wi-Fi Smart Plug Kit (2-Pack) HS100 KIT,https://www.shophive.com/tp-link-hs100-wi-fi-smart-plug-kit-2-pack-hs100-kit,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1484167804000_1308551.png,"Rs 10,499",None,Home Automation,Shophive
33,TP-Link HS100 Wi-Fi Smart Plug TPHS100,https://www.shophive.com/tp-link-hs100-wi-fi-smart-plug-tphs100,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1450453547000_img_566072.png,"Rs 5,499",None,Home Automation,Shophive
34,TP-Link RE370K AC1200 Wi-Fi Range Extender with Smart Plug RE370K,https://www.shophive.com/tp-link-re370k-ac1200-wi-fi-range-extender-with-smart-plug-re370k,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1494967566000_1333769.png,"Rs 8,499",None,Home Automation,Shophive
35,TP-Link RE270K AC750 Wi-Fi Range Extender with Smart Plug RE270K,https://www.shophive.com/tp-link-re270k-ac750-wi-fi-range-extender-with-smart-plug-re270k,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1494868903000_1333770.png,"Rs 9,999",None,Home Automation,Shophive
36,Aluratek Wireless Home Automation Switch Kit AWHAS0103F,https://www.shophive.com/aluratek-wireless-home-automation-switch-kit-awhas0103f,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/4/1454515218000_img_582747.png,"Rs 10,999",None,Home Automation,Shophive
37,BOND - Makes Your Old Ceiling Fan Smart ( Wi-Fi). Alexa Echo and Google Home Compatible,https://www.shophive.com/bond-makes-your-old-ceiling-fan-smart-wi-fi-alexa-echo-and-google-home-compatible,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/8/1/811bv_rqgwl._sl1500_.png,"Rs 21,999",None,Home Automation,Shophive
38,"Philips Hue Smart Bridge (Works with Alexa, Apple HomeKit and Google Assistant)",https://www.shophive.com/philips-hue-smart-bridge-works-with-alexa-apple-homekit-and-google-assistant,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61woo6zy5fl._sl1000_.jpg,"Rs 11,999",None,Home Automation,Shophive
39,Xiaomi Mi Home Security Camera 360° 1080P,https://www.shophive.com/xiaomi-mi-home-security-camera-360-720p,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/i/t/item_xxl_28908205_128158976.jpg,"Rs 6,999",None,Home Automation,Shophive
40,LIFX A19 Single Light,https://www.shophive.com/lifx-a19-single-light,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_a19_lit.png,Call for Price,None,Home Automation,Shophive
41,LIFX A19 Living Pack,https://www.shophive.com/lifx-a19-living-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_a19_lit_1.png,Call for Price,None,Home Automation,Shophive
42,LIFX A19 Master Pack,https://www.shophive.com/lifx-a19-master-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_a19_lit_1_1.png,Call for Price,None,Home Automation,Shophive
43,LIFX A19 + Single Light,https://www.shophive.com/lifx-a19-single-light-73941,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/a/1/a19_lit_-_lifx_b22_726dcc5e-e7c1-42a9-914c-2d73eff56779.png,Call for Price,None,Home Automation,Shophive
44,LIFX A19 + Living Pack,https://www.shophive.com/lifx-a19-living-pack-73943,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/a/1/a19_lit_-_lifx_b22_726dcc5e-e7c1-42a9-914c-2d73eff56779_1.png,Call for Price,None,Home Automation,Shophive
45,LIFX A19 + Master Pack,https://www.shophive.com/lifx-a19-master-pack-73944,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/a/1/a19_lit_-_lifx_b22_726dcc5e-e7c1-42a9-914c-2d73eff56779_1_1.png,Call for Price,None,Home Automation,Shophive
46,LIFX BR30 Single Light,https://www.shophive.com/lifx-br30-single-light,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_br30_lit.png,Call for Price,None,Home Automation,Shophive
47,LIFX BR30 Living Pack,https://www.shophive.com/lifx-br30-living-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_br30_lit_1.png,Call for Price,None,Home Automation,Shophive
48,LIFX BR30 Master Pack,https://www.shophive.com/lifx-br30-master-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_br30_lit_1_1.png,Call for Price,None,Home Automation,Shophive
49,LIFX Mini Color Single Light,https://www.shophive.com/lifx-mini-color-single-light,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/m/i/mini_color_lifx_lit_8f3a0435-c7fd-45b3-8c75-d0bc83c0b499.png,Call for Price,None,Home Automation,Shophive
50,LIFX Mini Color Living Pack,https://www.shophive.com/lifx-mini-color-living-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/m/i/mini_color_lifx_lit_8f3a0435-c7fd-45b3-8c75-d0bc83c0b499_1.png,Call for Price,None,Home Automation,Shophive
51,LIFX Mini Color Master Pack,https://www.shophive.com/lifx-mini-color-master-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/m/i/mini_color_lifx_lit_8f3a0435-c7fd-45b3-8c75-d0bc83c0b499_1_1.png,Call for Price,None,Home Automation,Shophive
52,LIFX Mini Day & Dusk Single Light,https://www.shophive.com/lifx-mini-day-dusk-single-light,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_mini_day_dusk_lit_bb947031-1f0a-46d6-bf5a-54ecf462eeb9.png,Call for Price,None,Home Automation,Shophive
53,LIFX Mini Day & Dusk Living Pack,https://www.shophive.com/lifx-mini-day-dusk-living-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_mini_day_dusk_lit_bb947031-1f0a-46d6-bf5a-54ecf462eeb9_1.png,Call for Price,None,Home Automation,Shophive
54,LIFX Mini Day & Dusk Master Pack,https://www.shophive.com/lifx-mini-day-dusk-master-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_mini_day_dusk_lit_bb947031-1f0a-46d6-bf5a-54ecf462eeb9_1_1.png,Call for Price,None,Home Automation,Shophive
55,Mini White Single Light,https://www.shophive.com/lifx-mini-white-single-light,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_mini_white_lit.png,Call for Price,None,Home Automation,Shophive
56,LIFX Mini White Living Pack,https://www.shophive.com/lifx-mini-white-living-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_mini_white_lit_1.png,Call for Price,None,Home Automation,Shophive
57,LIFX Mini White Master Pack ,https://www.shophive.com/lifx-mini-white-master-pack,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_mini_white_lit_1_1.png,Call for Price,None,Home Automation,Shophive
58,LIFX BR30 + Single Light ,https://www.shophive.com/lifx-br30-single-light-73964,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/r/br30_lit_-_lifx_e26.png,Call for Price,None,Home Automation,Shophive
59,LIFX BR30 + Living Pack,https://www.shophive.com/lifx-br30-living-pack-73965,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/r/br30_lit_-_lifx_e26_1.png,Call for Price,None,Home Automation,Shophive
60,LIFX BR30 + Master Pack,https://www.shophive.com/lifx-br30-master-pack-73966,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/b/r/br30_lit_-_lifx_e26_1_1.png,Call for Price,None,Home Automation,Shophive
61,LIFX Z LED Strip 6.6' Starter Kit,https://www.shophive.com/lifx-z-led-strip-6-6-starter-kit,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_z_led_strip_packaging.png,Call for Price,None,Home Automation,Shophive
62,LIFX Z LED Strip 3.3' Extension,https://www.shophive.com/lifx-z-led-strip-3-3-extension,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_z_led_strip_packaging_e00f51fc-7d54-4fa7-aa55-122677e257e0.png,Call for Price,None,Home Automation,Shophive
63,LIFX Z LED Strip 13.2' Extension,https://www.shophive.com/lifx-z-led-strip-13-2-extension,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_z_led_strip_packaging_e00f51fc-7d54-4fa7-aa55-122677e257e0_1.png,Call for Price,None,Home Automation,Shophive
64,LIFX Z LED Strip 19.8' Extension,https://www.shophive.com/lifx-z-led-strip-19-8-extension,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_z_led_strip_packaging_e00f51fc-7d54-4fa7-aa55-122677e257e0_1_1.png,Call for Price,None,Home Automation,Shophive
65,LIFX Beam Starter Kit,https://www.shophive.com/lifx-beam-starter-kit,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_beam_packaging.png,Call for Price,None,Home Automation,Shophive
66,LIFX Tile 3 or 5 Tile Kit,https://www.shophive.com/lifx-tile-3-or-5-tile-kit,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_tile_packaging.png,Call for Price,None,Home Automation,Shophive
67,LIFX Connector Cable Short and long lengths,https://www.shophive.com/lifx-connector-cable-short-and-long-lengths,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/m/1m_39.4_inches.png,Call for Price,None,Home Automation,Shophive
68,LIFX Z LED Strip 3.3' Extension,https://www.shophive.com/lifx-z-led-strip-13-2-extension-73975,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_z_led_strip_lit_e51812aa-e53a-41f5-a350-4d3a876fd479_2_1.png,Call for Price,None,Home Automation,Shophive
69,LIFX Z LED Strip 3.3' Extension,https://www.shophive.com/lifx-z-led-strip-19-8-extension-73976,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/l/i/lifx_z_led_strip_lit_e51812aa-e53a-41f5-a350-4d3a876fd479_2_1_1.png,Call for Price,None,Home Automation,Shophive
70,LIFX Z Connector Cable Short and long lengths,https://www.shophive.com/lifx-z-connector-cable-short-and-long-lengths,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/1/m/1m_39.4_inches_2.png,Call for Price,None,Home Automation,Shophive
71,LIFX Z Controller Pack LIFX Z Controller,https://www.shophive.com/lifx-z-controller-pack-lifx-z-controller,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_4.png,Call for Price,None,Home Automation,Shophive
72,LIFX Tile 6.6' Cable,https://www.shophive.com/lifx-tile-6-6-cable,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/cords-revenge.png,Call for Price,None,Home Automation,Shophive
73,LIFX Tile Power Supply + 6.6ft Cable,https://www.shophive.com/lifx-tile-power-supply-6-6ft-cable,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/c/o/cords_psu_tile.png,Call for Price,None,Home Automation,Shophive
74,Morvelli FHD22 FullHD 1080p WiFi Home Security Camera Pan,https://www.shophive.com/morvelli-fhd22-fullhd-1080p-wifi-home-security-camera-pan,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/61mx6cypdrl._sl1500_.png,Call for Price,None,Home Automation,Shophive
75,Zmodo Sight 180 Full HD 1080p Wireless Security Camera,https://www.shophive.com/zmodo-sight-180-full-hd-1080p-wireless-security-camera,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/710b2lo1xzl._sl1500_.png,Call for Price,None,Home Automation,Shophive
76,Yale - Smart Lock with Nest Connect - Oil Rubbed Bronze,https://www.shophive.com/yale-smart-lock-with-nest-connect-oil-rubbed-bronze,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/6197556_sd.png,Call for Price,None,Home Automation,Shophive
77,Philips White Single Bulb E26,https://www.shophive.com/philips-white-single-bulb-e26,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/4/d/4df4cdf9e8b940b4bd98a9cf0094cce1.png,"Rs 4,999",None,Home Automation,Shophive
78,"Ring Wi-Fi Enabled Video Doorbell in Satin Nickel, Works with Alexa",https://www.shophive.com/ring-wi-fi-enabled-video-doorbell-in-satin-nickel-works-with-alexa,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51d1asikwnl._sl1000_.png,Call for Price,None,Home Automation,Shophive
79,Nest x Yale Smart Lock with Nest Connect - Polished Brass,https://www.shophive.com/nest-x-yale-smart-lock-with-nest-connect-polished-brass,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/6198514_sd.png,Call for Price,None,Home Automation,Shophive
80,"Ring Wi-Fi Enabled Video Doorbell in Satin Nickel, Works with Alexa",https://www.shophive.com/ring-wi-fi-enabled-video-doorbell-in-satin-nickel-works-with-alexa-74226,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/5/1/51dgq0f4dnl._sl1000_.png,Call for Price,None,Home Automation,Shophive
81,Philips White Dual Pack E26,https://www.shophive.com/philips-white-dual-pack-e26,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/2/f/2f308aca0ead49a3a50ca9ca00aa444f.png,"Rs 8,999",None,Home Automation,Shophive
82,"Ring Video Doorbell Pro, Works with Alexa",https://www.shophive.com/ring-video-doorbell-pro-works-with-alexa,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/7/1/712udut1yrl._sl1500_.png,Call for Price,None,Home Automation,Shophive
83,Nest x Yale Smart Lock with Nest Connect - Polished Brass,https://www.shophive.com/nest-x-yale-smart-lock-with-nest-connect-polished-brass-74227,https://www.shophive.com/media/catalog/product/cache/1/small_image/165x/9df78eab33525d08d6e5fb8d27136e95/6/1/6195408_sd.jpg,Call for Price,None,Home Automation,Shophive
